source,question,answer,rating
puzzles4_forum_hardest_1905,..6..1..85...7..61......3...4.2.......9..3.5.8...9.6....3....8..2.4....69...6.7..,396521478582374961174986325647258193219643857835197642463715289728439516951862734,23
puzzles4_forum_hardest_1905,8..63...7.....5.6..96.4....2.........39.8.....87..2..3...1..54..1...4...9...2...8,851639427423875961796241835245913786139786254687452193372168549518394672964527318,18
puzzles1_unbiased,.....465..436.1.......9........3.4.......21..9..5....21...693..4.672.....3..1...9,279384651843651927615297843527138496364972185981546732152869374496723518738415269,2
01_file1,6..7....8.....26...916.5....8....54...7...8.6...4...72.....4..7....7.2.5..625.48.,632741958758392614491685723283167549147529836569438172825914367314876295976253481,12
puzzles4_forum_hardest_1905,.3...5..71.....6....74...8...35....2.9...2.3.2...6.9....8..7.2..1.9....4....5.3..,436285197182379645957416283863591472591742836274863951648137529315928764729654318,24
puzzles4_forum_hardest_1905,4..9...8..3...65....8.......1.....3.7....1.65...7..1...4.2.....1.9.4...2.5...73..,476915283231486597598372416915624738724831965683759124347298651169543872852167349,26
puzzles4_forum_hardest_1905,9..7.5..........5...7.3.2....3.1.7..8..6.93...6......8.....74......4..31..43....2,942765183318294657657831249493518726825679314761423598239187465576942831184356972,9
puzzles1_unbiased,..3...94........7..415.8....8...2.1..2......9..97...8.6..9.72....2.1....8...6.1.7,573126948268439571941578326387692415426851739159743682614987253792315864835264197,0
puzzles4_forum_hardest_1905,...28...72....4.3...9.3.2..4...2..8..5...1......4..6...9....7....5....161..3...2.,543289167286714935719536248467923581852671394931458672698142753325897416174365829,33
puzzles4_forum_hardest_1905,....49.3...3.6...17..2..4......2..8..8..1...94..5..7...7....6...546.....6....2...,526149837843765291791238456165927384287314569439586712372891645954673128618452973,8
puzzles4_forum_hardest_1905,.5.6.2...7...5......1....2.8.......31....94...2..7..6..1..2..7......3..9...4..8..,958642137742351698631987524895264713167539482324178965419825376586713249273496851,3
puzzles1_unbiased,.4..3.........621......5.3..2.8..9....8.7...1.1...48.2..6...4.8.59.......824..3..,947132586835746219261985734624851973598273641713694852376519428459328167182467395,1
puzzles1_unbiased,..39.2....2.76..94...........2....79.3.8...6.76.5....8....9.8.23.4..6..........45,143952786825763194976148253582614379439827561761539428617495832354286917298371645,1
01_file1,..8..6.252.....7....5.8.36...2.....6.8.4.1....3..6..7.6......37.5.....8...3...5.2,378196425269543718145287369492738156786451293531962874624815937957324681813679542,49
puzzles4_forum_hardest_1905,...6...1..4...53....873...4.7.5..1..2......9...1..7..89......2...7..6..1.1.3..6..,735649812149285367628731954873592146264813795591467238986174523357926481412358679,3
puzzles4_forum_hardest_1905,2..7...5..5..42..9..3...2.....6......3..285....1.....83...8.4....8..79...9..54.8.,249761853856342179173895264584619732637428591921573648315986427468237915792154386,8
puzzles2_17_clue,..2.....3....6..148....9...............53.....6.....9...5......3.47...........16.,192475683537862914846319752258694371971538246463127598625981437314756829789243165,0
puzzles4_forum_hardest_1905,61.......4...851....51...4...4..89..8..9...7..9..3...2...76...32.....7....7..2.5.,619247385472385196385196247524678931863921574791534862158769423246853719937412658,7
puzzles4_forum_hardest_1905,........1....8....3..2.4.6...67.2.3.2...5.....3.96.4..6.7...9...2.4...7.4.......6,842639751769185342315274869986742135274351698531968427657823914128496573493517286,80
puzzles1_unbiased,...4..3..7.....5....9.6..17........4.28.....35.....97.........8.465..1.....143...,281457396763891542459362817617935284928714653534286971175629438346578129892143765,1
puzzles4_forum_hardest_1905,..82..3..79.......6...7......75....3.....4.1..6....25.9....81....51...3..1..4...8,148259376793416582652873491287591643539624817461387259924738165875162934316945728,11
puzzles1_unbiased,.4........5.2.43..3.95.......6...4.3....7.51.....1.6..9.2...85..8..5..49.15.....7,241736985758294361369581724176825493894673512523419678932147856687352149415968237,1
puzzles4_forum_hardest_1905,...1.....97..3..1.......6.3.34...5..........282.7...3...739......287....38...1.7.,463159728978236415251487693134928567795613842826745931547392186612874359389561274,107
puzzles4_forum_hardest_1905,..5.8..6..4...3..91................7.2.7..93......942.3..6......7...4..22...5.1..,795482361648173259132965748953246817426718935817539426389621574571394682264857193,35
puzzles4_forum_hardest_1905,.5.....4...15....96.9......1...3......2.4.8...6...5..1...4...7..4.7.9..5.1...69..,753962148481573269629184537198237456572641893364895721935418672846729315217356984,52
puzzles4_forum_hardest_1905,2..4....1....9.6.......8........5...3..18.5.4.5..6.19..3.7...1.7.....4...12.....7,298436751573291648641578239127945386369182574854367192936724815785619423412853967,15
01_file1,..7..4.1..3......2....2.....2...8.4...6297..58....1....7......1...4...7.1...8.2..,297854613634179582581326794729538146416297835853641927378962451962415378145783269,7
puzzles4_forum_hardest_1905,5.......8..6.4..9...4..965...54...6..1..6.....6...32.....9..5....3..498....83.7..,539612478286547193174389652325491867917268345468753219842976531753124986691835724,8
01_file1,....5.....513..98.9.78.1..31....78.........4....9...6..78......5.9.8.71.3....5.9.,483259671251376984967841523142637859796518342835924167678192435529483716314765298,19
puzzles4_forum_hardest_1905,.2....5..1...4..6.6...59.7..71.3.4....6....3.3....4..7..9..3..8.....57..7...1..4.,924761583157348962638259174871632459246597831395184627569473218413825796782916345,42
01_file1,....247....45..82...5.....1....3........6..17..1.......2.8..45..57.....84.8..1..2,819324765764519823235786941976135284342968517581472639123897456657243198498651372,12
01_file1,....4......6..1.2..2.8..5..6..2...48....16...5.24..1..3.9.5..1......8..6....2..5.,795342681836571924421869573613295748984716235572483169349657812257138496168924357,20
01_file1,..5.6.1....6..5.833..1.....5....86.........2..9.6.....1.....3..6....15.....74...1,945863172716425983382179456537298614461537829298614735174952368629381547853746291,24
puzzles4_forum_hardest_1905,28...1...1...4...8..43......7.....6....9..8....2..6..3..8..3..15.6..43.2....5.6..,283561947165749238794328516379285164641937825852416793928673451516894372437152689,32
01_file1,..8..2.5.......3.6.5.9...2..7..8...5...7.9....91.2....5.91.....78........12.578..,968312457124875396357964128273481965645739281891526743539148672786293514412657839,6
puzzles4_forum_hardest_1905,.5.....3...1..5..66..48..5..1...9..8.......7...8.2..911....2..5.25.4......95..7..,852196437471235986693487152217369548946851273538724691184972365725643819369518724,10
01_file1,..2....7..916.....87....9.6.8..2..9.7..8....2.2.3.4.6........19.1...26..96....8..,652489173491673285873251946386527491749816352125394768234768519518942637967135824,36
puzzles4_forum_hardest_1905,...8..5.9..5....8..8...54.17...2.....4.5...1...6..13...6.9...4.2....7..6..3.6....,674813529315294687982675431731429865849536712526781394167958243298347156453162978,20
puzzles4_forum_hardest_1905,....81..7.2..69.1...85..9..4...1...3..6..51...1.....7...9.5.8...4.........1.967..,964281357725369418138547926457918263396725184812634579679153842543872691281496735,19
puzzles1_unbiased,..2.....949...267...7..5..3.2........5..2..688...53......4915.....5.......4...8.7,382617459495382671167945283721869345953124768846753912278491536639578124514236897,1
puzzles1_unbiased,........13.98..4.5..63.4.2...2.3....93...2...8..9.7..........6..4...9.57...2..38.,428795631319826475576314829152438796937162548864957213781543962243689157695271384,0
puzzles0_kaggle,..8..4.......983.66241..5.97.3.29.5..5..7.2..41.8...7..8.7.3...23.5.61.81.....6..,398654712571298346624137589763429851859371264412865973986713425237546198145982637,0
01_file1,....1...2.....8..31..7......67....98...6..1.79.1.8....47...6.....9...4..6.8.49.71,896315742742968513135724986567431298384692157921587634473156829219873465658249371,9
puzzles4_forum_hardest_1905,.5....8.38.1..2.9..6.8...5....7.........6....5.6..9.2...2..49.54.59..1.2.......4.,257496813841352796963871254128745639794263581536189427382614975475938162619527348,13
01_file1,...4....9.....82...635..8......4.9.8...7.9.2.5...2..7.....8.5.4.7495......52..79.,758462139491378256263591847327145968816739425549826371932687514174953682685214793,5
puzzles1_unbiased,..398...264.7...9..........5..6.....82...7..4......85328..617...7...95..........1,713985462648732195952146378534618927829357614167294853285461739371829546496573281,4
puzzles4_forum_hardest_1905,..5..4..83.9..8..2.8..9.6..1.....23..9.........2..7..5.....2.8...74..52.....7...4,725364918369718452481295673178546239594123867632987145943652781817439526256871394,18
puzzles4_forum_hardest_1905,2.9..4..1.8.2...4.....6....9....5.1.....2.4.91..3..5.2....7..2.4.5...1...2.......,239754681586219743714863295972645318653128479148397562391576824465982137827431956,9
01_file1,...2.63...9...52......7..4...1.....74......8..6.3..5...56..9...1...8......26.....,574216398698435271213978645931852467425761983867394512756129834149583726382647159,30
puzzles4_forum_hardest_1905,8..1.......3.5.2...9...3.7.1..2...3..3...61....7.....4.8..6......48....53....7.9.,875192463613754289492683571146275938538946127927318654789561342264839715351427896,16
01_file1,..1.85...........4.862.......27......9..5.4.88.54..27.......54.2....78.9.58..9...,431985627527361984986274351642738195793152468815496273179823546264517839358649712,25
puzzles4_forum_hardest_1905,.429..16..1.4...5...5.2...........4..9...45.1...5..6.9.7.6...1...8..7...3...4.7..,842953167913476852765821934581769243697234581234518679479682315158397426326145798,18
puzzles4_forum_hardest_1905,...1......9......36.4..35..2..5...7.....8..5.3....7..4.2..4....95....4.64.6..5.3.,532168749891754623674923581249536178167489352385217964723641895958372416416895237,22
puzzles4_forum_hardest_1905,......9....39.1.6.79......1..13.65..4...8.........4....2..5..3...56.3..9......65.,154867923283941765796235841971326584432589176568714392629158437845673219317492658,52
01_file1,.6.4.....9...3....48....71.35..6..9..9.8.5.....6.....4...58........49.....86.394.,261457389975138462483926715352764198794815623816392574649581237137249856528673941,25
puzzles1_unbiased,.3.4..58.....2.........74.....9..8.4.9...5.377.8.........3...1..25.1......95..2..,137496582546823791982157463263971854491285637758634129874362915625719348319548276,1
01_file1,...53.7.4...7.63......48....4..53..756...7.3....68......78...6..2....5..1.....4..,691532784284796351375148926849253617562417839713689245957824163426371598138965472,16
01_file1,9............3..75....152..1..39........7.1...375....2.9..2..1..1.7..9.4.2......6,956287341281934675374615289142398567569472138837561492495826713618753924723149856,38
puzzles4_forum_hardest_1905,.....927...9.........83...916.........71.8.42..8..3..7....5....4..9.......3..2..8,584619273739245681216837459162794835357168942948523167821356794475981326693472518,42
puzzles4_forum_hardest_1905,6.....1......89..55..1..39..26.314..4...26.....54.....1..2..5....7..............3,639752184741389625582164397926531478473826951815497236168273549397645812254918763,16
puzzles4_forum_hardest_1905,8...9.....3.8..6....5..1..7..9..4..8.1.3..2......7..4.6.25...1.1.3..25...5......2,864793125731825694295461837329614758417358269586279341642587913173942586958136472,5
01_file1,4...7.2...6.....8...9..16...3.5...2...7..4...1...9.........3.5......9..8.5.8..3..,418675293765932481329481675634518927597324816182796534876243159243159768951867342,40
01_file1,6...9.7....56...2..........3..9.6..4....4.....4.7.36..9...3...7...4...814..86.3..,614298735735614829289375146357986214896142573142753698928531467563427981471869352,29
puzzles4_forum_hardest_1905,2..5...4.....2.6....5..1..29..8....6.7..3.5....1..2.9..3..7....8.....2....9..4.6.,267583149418927635395641872943815726672439581581762493136278954854396217729154368,5
01_file1,9.5.2...82...3...9...5...4...8.7....7.....3...928....7.19...........6...8...9...3,945627138286431579137589246468273915751964382392815467619358724523746891874192653,27
01_file1,...9.2......5..8.2.25.8.........9..7.63..71..7..2..5...127...9.8..1...5......82.1,638972415497561832125483976254619387963857124781234569312745698849126753576398241,15
puzzles4_forum_hardest_1905,9....7....5...2.....61...8.7...2...3.3.....6...43..8....14....8.9....43.....5.61.,948567321157832946326149587789624153235981764614375892561493278892716435473258619,15
puzzles1_unbiased,....6..87..91..3...6...81.441....5..........3..6....18.4..5....93..82.5.....76...,154263987289147365763598124412839576875614293396725418648951732937482651521376849,1
01_file1,7..1..6.55..8..79..9.5...81..9...8...6......7...2.4....18...9..6.5....1..7..1.5..,782149635541836792396572481259761843164983257837254169418325976625497318973618524,21
01_file1,6....5.14.5.14.......2..8..2..81...5..5...1......54..639..2.5...6...8.2.....6.4..,632785914857149632419236857246813795985672143173954286391427568764598321528361479,49
puzzles4_forum_hardest_1905,......7...9..6...2..8..3.5..624......1...6.7.8...1...6...1.5.....1.9...89....43..,634952781795861432128743659562478193419326875873519246287135964341697528956284317,34
puzzles1_unbiased,8...9..4.....5.1....97.3..........5......43.2.87....6..7.2.....41.9....3...6..8..,853192746762458139149763528234816957691574382587329461378241695416985273925637814,2
01_file1,.7..6.15..2.7.5......4...2....6.....7.15..38.4....12.....2.....21..576..5.6.4....,374862159128795463659413827932684571761529384485371296847236915213957648596148732,20
01_file1,....97.4..7.3....9..15.4.376.......52......7...9..1......9.3.51........43.5.4..9.,536297148874316529921584637687432915213859476459671283742963851198725364365148792,26
puzzles4_forum_hardest_1905,.85.6..9.39............8.....2..9...9..6.4.2.....2...5..9.4..5....1.7.....4.9.76.,485261397391475286627938514542819673973654128168723945719346852256187439834592761,51
puzzles4_forum_hardest_1905,8..7..9.........18....6....2..1..8..7..9..2.1..3...75.......4...284.....4...97..2,864715923572349618319268547245173896786954231193682754637521489928436175451897362,10
